Fraud_Label,High_Value_Flag,Round_Amount_Flag,Total_Fraud_Flags,Risk_Score
0,0,0,0,0.28808279999999997
1,0,0,0,0.29978266666666664
0,0,0,1,0.2017082666666667
1,0,0,1,0.2510041333333334
1,1,0,1,0.35492446666666666
1,1,0,1,0.256716
1,0,0,1,0.25409973333333336
0,0,0,1,0.26867066666666667
1,0,0,0,0.33845786666666666
0,0,0,1,0.23234853333333333
0,0,0,1,0.13366933333333333
0,0,0,0,0.13000966666666666
1,0,0,2,0.3133768
0,0,0,0,0.24910840000000004
0,0,0,0,0.21504173333333335
0,0,0,0,0.32178660000000003
1,0,0,0,0.17629453333333334
1,0,0,1,0.2770424666666667
0,1,0,2,0.2945850666666667
0,0,0,1,0.22377906666666667
1,0,0,0,0.2959338
0,0,0,1,0.14787593333333335
0,0,0,0,0.14611453333333332
1,0,0,1,0.1698306
0,0,0,1,0.14647466666666667
0,0,0,0,0.3042052666666667
0,1,0,1,0.34555053333333335
1,0,0,0,0.2655502666666667
0,0,0,0,0.2252116
1,0,0,0,0.17046340000000001
0,1,0,1,0.39637553333333336
0,1,0,2,0.2775552
0,0,0,0,0.22226873333333336
0,0,0,0,0.18903340000000002
1,0,0,2,0.25818833333333335
0,0,0,0,0.3073136
1,1,0,2,0.35799880000000006
0,0,0,0,0.2871849333333334
0,0,0,0,0.39994373333333333
0,0,0,1,0.40379993333333336
0,0,0,0,0.2866752
1,0,0,1,0.3045080666666667
0,0,0,2,0.23002113333333335
1,0,0,1,0.3262702666666667
0,0,0,0,0.23072533333333337
0,0,0,0,0.31334946666666663
1,1,0,2,0.5877394
0,0,0,0,0.20541833333333334
0,0,0,0,0.13009053333333334
1,0,0,1,0.2699902
1,0,0,1,0.2319754
1,0,0,0,0.2161272666666667
0,1,0,1,0.32452766666666666
0,0,0,0,0.27842540000000005
0,1,0,2,0.3213722666666667
0,0,0,0,0.20278326666666668
1,0,0,1,0.33416840000000003
0,0,0,1,0.13612286666666668
0,0,0,0,0.28233006666666666
0,0,0,0,0.2576718
0,0,0,0,0.1104628
0,0,0,0,0.2549233333333334
0,0,0,0,0.24529986666666667
0,0,0,1,0.30708273333333336
1,0,0,2,0.45212540000000007
0,0,0,1,0.14372866666666667
1,0,0,0,0.24920826666666668
0,0,0,0,0.13638786666666666
0,1,0,1,0.39307013333333335
1,0,0,1,0.2647182666666667
0,0,0,0,0.2578590666666667
0,0,0,1,0.3415346
0,0,0,0,0.28010466666666667
1,0,0,1,0.40094653333333335
1,0,0,2,0.25084320000000004
0,0,0,2,0.32520306666666665
1,1,0,2,0.28756713333333334
0,0,0,0,0.1790298666666667
0,0,0,1,0.17008906666666668
0,0,0,1,0.18192153333333333
0,0,0,0,0.1311950666666667
0,0,0,0,0.173412
0,0,0,0,0.06236033333333333
0,0,0,1,0.297281
0,0,0,1,0.2464842
0,1,0,1,0.3222463333333334
0,0,0,0,0.1990816
0,0,0,0,0.15117573333333334
0,0,0,0,0.2520694
0,0,0,0,0.2371278666666667
0,0,0,0,0.25319673333333337
0,0,0,0,0.09105386666666668
1,0,0,2,0.2881211333333334
0,0,0,0,0.29960333333333333
0,0,0,0,0.2956208666666667
0,0,0,0,0.10906393333333333
0,1,0,1,0.21084546666666668
1,0,0,1,0.19534200000000002
1,0,0,2,0.253969
0,0,0,1,0.30335853333333335
0,0,0,1,0.24952793333333337
0,0,0,0,0.24063813333333334
0,1,0,2,0.34909406666666665
0,0,0,0,0.24520006666666666
0,0,0,1,0.3065181333333334
0,0,0,0,0.1894304
0,0,0,0,0.2597530666666667
0,0,0,0,0.22033386666666666
0,0,0,1,0.3127660666666667
0,0,0,0,0.21555059999999998
0,0,0,0,0.13459573333333333
0,0,0,0,0.11400199999999999
0,0,0,0,0.2615902666666667
1,0,0,2,0.2646230666666667
1,0,0,1,0.2943798
0,0,0,1,0.30114046666666666
0,0,0,0,0.2826998666666667
1,0,0,1,0.2587836666666667
0,0,0,0,0.28548266666666666
0,0,0,0,0.1799618
0,0,0,1,0.29380693333333335
0,1,0,1,0.3176458666666667
1,0,0,0,0.29725866666666667
0,0,0,0,0.22470853333333335
0,0,0,0,0.19296040000000003
1,0,0,1,0.24117200000000003
1,0,0,0,0.18862593333333336
0,0,0,0,0.08026266666666668
1,0,0,0,0.2837620666666667
1,0,0,1,0.37547466666666673
0,0,0,0,0.323808
1,1,0,2,0.3929698666666667
0,0,0,0,0.1886150666666667
1,0,0,1,0.2630944
0,0,0,1,0.1387118
0,1,0,1,0.35131533333333337
1,0,0,2,0.3838610666666667
0,0,0,0,0.3461787333333333
0,0,0,0,0.2010020666666667
0,0,0,0,0.24771600000000002
0,0,0,0,0.14400253333333335
1,0,0,2,0.43013186666666675
1,0,0,1,0.26316100000000003
0,0,0,0,0.18856946666666669
0,0,0,0,0.2986357333333333
0,0,0,0,0.2418566666666667
0,0,0,0,0.17422706666666668
0,0,0,0,0.2302846
1,0,0,1,0.34940426666666674
0,1,0,2,0.3577974666666667
0,0,0,1,0.19124020000000003
0,0,0,0,0.18365506666666667
0,0,0,1,0.20346466666666668
1,0,0,2,0.35251000000000005
0,0,0,1,0.3210542
0,0,0,0,0.22981493333333333
0,0,0,0,0.31855293333333334
1,0,0,2,0.40762020000000004
1,0,0,0,0.2691575333333333
1,0,0,2,0.27039740000000007
0,0,0,1,0.17826173333333334
0,1,0,1,0.30203820000000003
0,0,0,0,0.18488239999999997
0,1,0,1,0.4550466666666667
0,0,0,0,0.26046040000000004
1,0,0,1,0.2860528666666667
1,0,0,1,0.3322072
0,0,0,0,0.2893056666666667
0,0,0,0,0.16349206666666669
0,0,0,1,0.1617552
0,0,0,0,0.15621126666666668
1,0,0,1,0.26563986666666667
0,0,0,0,0.3608602666666667
1,0,0,0,0.09490073333333332
0,0,0,0,0.32196980000000003
0,0,0,0,0.24612913333333336
0,0,0,0,0.23227720000000002
1,0,0,0,0.28526260000000003
1,0,0,0,0.2116270666666667
1,0,0,1,0.2502950666666667
0,1,0,1,0.3791837333333334
0,0,0,2,0.28506533333333334
0,0,0,0,0.2309614666666667
1,0,0,0,0.10611293333333335
0,0,0,0,0.19240733333333332
1,0,0,1,0.34936853333333334
1,0,0,1,0.3834968
0,0,0,1,0.19185473333333333
0,1,0,2,0.25026773333333335
0,0,0,0,0.19682566666666668
1,0,0,1,0.3669228666666667
0,0,0,0,0.26022466666666666
0,0,0,0,0.17418866666666666
0,0,0,0,0.2222674
0,0,0,1,0.2215058666666667
1,0,0,1,0.35703720000000005
0,0,0,0,0.2057476
0,0,0,0,0.20106153333333335
0,0,0,0,0.19161540000000002
1,0,0,1,0.19157206666666668
0,0,0,0,0.28897639999999997
0,0,0,0,0.08025173333333332
0,0,0,1,0.0873788
1,0,0,1,0.18812540000000003
0,0,0,0,0.10911340000000001
1,1,0,2,0.39616433333333334
0,0,0,1,0.21628066666666668
1,0,0,0,0.1390192
0,1,0,1,0.3010728666666667
0,0,0,0,0.23667946666666667
0,0,0,1,0.2111606
1,0,0,1,0.24601060000000005
0,1,0,1,0.3895036666666667
0,1,0,1,0.4243706
1,0,0,1,0.3456693333333334
0,0,0,0,0.23117693333333336
0,0,0,1,0.18396106666666667
1,1,0,3,0.34283573333333334
1,0,0,0,0.31216560000000004
0,0,0,0,0.2264706666666667
0,0,0,0,0.14957240000000002
0,0,0,0,0.23156433333333334
0,1,0,2,0.46987260000000003
0,1,0,1,0.2523664666666667
0,0,0,0,0.25743566666666673
1,0,0,2,0.2849696666666667
0,0,0,0,0.13212886666666668
0,1,0,1,0.4201744666666667
0,0,0,1,0.20553446666666667
0,0,0,2,0.24378320000000003
0,0,0,1,0.3200912
0,0,0,1,0.13218733333333335
0,0,0,0,0.19034246666666665
0,0,0,0,0.2512928666666667
0,0,0,0,0.2775896
1,0,0,1,0.24022473333333338
0,0,0,1,0.21203780000000003
0,0,0,0,0.2975750666666667
0,0,0,0,0.34886100000000003
1,0,0,1,0.4191632666666667
0,0,0,1,0.1702698666666667
0,0,0,1,0.1952142666666667
1,0,0,0,0.16770273333333335
0,1,0,1,0.31266146666666667
0,1,0,1,0.3403548666666667
0,0,0,0,0.2662733333333333
1,0,0,1,0.32132040000000006
0,0,0,0,0.23905153333333334
0,0,0,1,0.25629026666666666
0,0,0,0,0.13529593333333334
0,1,0,1,0.3883566666666667
0,0,0,1,0.209067
0,0,0,1,0.34419753333333336
0,0,0,0,0.1791652
0,0,0,0,0.07600893333333333
0,0,0,0,0.30755693333333334
1,0,0,1,0.30117073333333333
0,1,0,2,0.3652721333333333
1,1,0,2,0.5016185333333334
1,0,0,2,0.4054715333333334
1,0,0,0,0.3104191333333334
0,0,0,0,0.20224653333333337
1,0,0,1,0.3499597333333334
0,0,0,0,0.25006833333333334
0,0,0,1,0.2698264
0,0,0,0,0.10732246666666667
0,0,0,0,0.16233653333333334
0,1,0,1,0.34669606666666664
1,0,0,1,0.30462700000000004
0,0,0,0,0.18925820000000002
1,0,0,1,0.2603690000000001
1,0,0,1,0.29795206666666674
0,0,0,0,0.14342860000000002
1,0,0,0,0.1467874666666667
1,1,0,2,0.47523193333333336
0,0,0,0,0.22310253333333335
0,0,0,1,0.20993033333333336
0,1,0,1,0.25063040000000003
0,0,0,0,0.2570440666666667
1,0,0,0,0.18986446666666668
0,1,0,1,0.2201620666666667
0,0,0,0,0.21911113333333337
1,0,0,1,0.2764536666666667
0,1,0,2,0.3026736
1,0,0,0,0.3015499333333334
0,0,0,1,0.2793358
1,0,0,1,0.370784
1,0,0,1,0.2552181333333334
0,0,0,1,0.08281833333333334
0,0,0,0,0.21316026666666668
1,0,0,1,0.18493746666666666
0,0,0,0,0.17607653333333334
0,0,0,0,0.3104241333333333
0,0,0,0,0.09682573333333334
0,0,0,0,0.2255396666666667
0,0,0,1,0.20081886666666668
1,0,0,1,0.21735573333333333
0,0,0,0,0.235323
1,1,0,2,0.4549894
0,0,0,0,0.2428738
1,0,0,1,0.24779760000000003
1,0,0,1,0.26350206666666665
0,0,0,1,0.22838340000000004
1,0,0,0,0.25264400000000004
0,1,0,1,0.4136666
0,0,0,0,0.2635640666666667
0,0,0,0,0.06717993333333333
1,0,0,1,0.23548320000000003
1,0,0,1,0.34036040000000006
0,0,0,0,0.1664824
1,0,0,1,0.24960540000000003
1,0,0,1,0.30426153333333333
0,0,0,0,0.12947013333333335
0,0,0,0,0.1398926666666667
0,0,0,0,0.07423933333333334
0,1,0,1,0.332508
0,0,0,0,0.19422153333333336
0,0,0,1,0.2812422
1,1,0,1,0.31630366666666665
1,0,0,1,0.2561038
0,0,0,0,0.21162406666666667
0,0,0,1,0.2787792
1,0,0,1,0.3137778666666666
1,0,0,1,0.3170126666666667
1,0,0,0,0.23470040000000003
0,0,0,0,0.13562380000000004
0,1,0,1,0.2546358
0,0,0,1,0.21027273333333335
1,0,0,1,0.2735863333333334
0,0,0,1,0.20671206666666667
0,0,0,0,0.23590233333333335
0,0,0,1,0.23397280000000004
0,0,0,0,0.1573814
0,0,0,0,0.22637993333333334
1,0,0,2,0.2566543333333334
0,0,0,1,0.29564226666666665
0,0,0,0,0.25034426666666665
0,0,0,1,0.35472600000000004
0,0,0,1,0.2672872
1,0,0,0,0.17269933333333334
1,0,0,1,0.3105836666666667
0,0,0,0,0.13177613333333335
0,0,0,0,0.25173886666666667
0,0,0,0,0.16206773333333332
0,1,0,1,0.38807453333333336
0,0,0,0,0.16467953333333332
0,1,0,2,0.4482529333333334
1,0,0,1,0.31863766666666665
0,0,0,0,0.23403753333333338
0,0,0,0,0.058621933333333334
0,0,0,0,0.25454200000000005
0,0,0,1,0.26976846666666665
0,0,0,1,0.2573318666666667
1,1,0,2,0.3615564
1,1,0,3,0.4725200666666667
0,0,0,0,0.2606802666666667
0,0,0,0,0.1737034
0,0,0,0,0.3506245333333333
0,0,0,0,0.2897016666666667
0,0,0,0,0.08175886666666668
0,0,0,0,0.3980212
0,1,0,1,0.3229428666666667
1,0,0,1,0.37541573333333345
1,0,0,1,0.3508889333333333
0,0,0,1,0.24460026666666668
0,0,0,0,0.11213913333333334
0,0,0,0,0.047742933333333334
0,0,0,1,0.17751086666666666
0,0,0,0,0.141679
1,0,0,0,0.1965336666666667
0,0,0,1,0.27194466666666667
0,0,0,0,0.18794780000000003
0,1,0,1,0.28150046666666667
0,0,0,1,0.3232855333333334
1,0,0,0,0.18643860000000004
0,0,0,1,0.3222297333333334
0,0,0,0,0.09427353333333335
0,0,0,1,0.12341020000000001
1,0,0,1,0.35180093333333334
0,1,0,1,0.2895572
0,0,0,0,0.22577113333333337
0,0,0,0,0.20261273333333332
1,0,0,0,0.3454366666666666
1,0,0,1,0.38964433333333337
0,0,0,0,0.248141
0,1,0,1,0.27101253333333336
0,1,0,2,0.4412307333333334
0,0,0,0,0.2576184
1,0,0,1,0.2358238666666667
1,1,0,2,0.47523926666666666
0,0,1,1,0.14280986666666667
0,0,0,1,0.2250804666666667
0,0,0,1,0.27980459999999996
0,0,0,1,0.1707147333333333
0,0,0,1,0.2890375333333333
0,0,0,0,0.33927846666666667
0,0,0,0,0.33043286666666666
1,0,0,1,0.19603386666666667
0,0,0,0,0.0926952
0,0,0,0,0.12964346666666665
0,0,0,1,0.1505488
1,0,0,2,0.33256893333333337
1,1,0,2,0.39582413333333333
1,0,0,1,0.3018542
0,0,0,0,0.2353716666666667
1,0,0,0,0.18892273333333334
0,1,0,1,0.4169881333333333
0,0,0,1,0.25519273333333337
1,0,0,1,0.18597
0,0,0,0,0.2207462
0,0,0,0,0.3278764
0,0,0,0,0.29055366666666665
1,0,0,1,0.17810226666666668
1,1,0,1,0.2199602
1,0,0,2,0.3971635333333334
0,0,0,1,0.16898113333333334
1,0,0,2,0.28259533333333337
1,0,0,1,0.3569796666666667
0,0,0,1,0.1631650666666667
0,0,0,1,0.13915826666666664
0,1,0,1,0.20033320000000002
1,0,0,2,0.38417
0,0,0,0,0.31630860000000005
0,0,0,0,0.30227086666666664
0,0,0,0,0.2638455333333333
0,1,0,1,0.39871213333333333
0,1,0,1,0.36930040000000003
1,0,0,0,0.2361164
1,0,0,0,0.19146340000000003
1,0,0,2,0.4136151333333334
0,0,0,2,0.37636193333333334
0,0,0,1,0.33321140000000005
0,0,0,0,0.07445793333333334
0,0,0,1,0.16401213333333334
0,0,0,1,0.20238406666666667
0,0,0,1,0.2562286666666667
1,0,0,1,0.32402433333333336
0,0,0,0,0.14948406666666667
0,0,0,0,0.12996200000000002
0,0,0,1,0.21405453333333335
0,0,0,1,0.2858445333333334
1,0,0,0,0.25508813333333336
1,1,0,1,0.5516698666666666
0,0,0,0,0.1973102
0,0,0,0,0.1428072
0,0,0,0,0.20122140000000002
1,0,0,2,0.3710244666666667
0,0,0,1,0.3043539333333334
0,0,0,0,0.1344238
0,1,0,1,0.330299
0,0,0,0,0.1994474
1,0,0,1,0.29947813333333334
0,0,0,1,0.25909513333333334
1,0,0,1,0.19040453333333338
1,0,0,0,0.32284060000000003
0,0,0,0,0.316753
0,0,0,0,0.1062266
0,0,0,1,0.28012000000000004
0,0,0,0,0.33018400000000003
0,0,0,1,0.29085333333333335
1,0,0,1,0.2600638666666667
0,0,0,0,0.24388966666666667
1,0,0,1,0.1526546666666667
0,0,0,0,0.07394526666666666
0,1,0,1,0.24442553333333333
1,0,0,1,0.3541881333333334
0,0,0,1,0.34565700000000005
0,0,0,0,0.16009013333333336
0,0,0,0,0.21745973333333335
0,0,0,1,0.34214380000000005
0,0,0,0,0.1889614666666667
0,0,0,0,0.1491634
0,0,0,0,0.3304179333333333
0,0,0,0,0.06413373333333335
1,0,0,1,0.3553838
0,0,0,0,0.07946326666666666
0,0,0,0,0.2094966666666667
1,0,0,2,0.41608959999999995
0,0,0,1,0.30714693333333337
0,0,0,0,0.15448373333333335
0,0,0,1,0.19199026666666666
0,0,0,0,0.2831784666666667
0,0,0,0,0.22358933333333336
0,0,0,1,0.2000794
1,0,0,1,0.34576900000000005
0,0,0,0,0.30655540000000003
0,0,0,1,0.29564033333333334
0,0,0,0,0.21096246666666665
0,0,0,0,0.2516241333333334
0,0,0,0,0.29270860000000004
0,1,0,1,0.23786493333333336
0,0,0,1,0.2806282
0,0,0,0,0.1348278
0,0,0,0,0.2300984666666667
0,0,0,0,0.24631333333333336
0,0,0,0,0.2487242
1,0,0,1,0.27202733333333334
1,0,0,1,0.3043633333333333
1,0,0,0,0.25601913333333337
1,0,0,2,0.3124895333333334
0,1,0,2,0.29695140000000003
1,0,0,1,0.3871564666666667
1,0,0,1,0.24554200000000004
0,0,0,0,0.18065613333333336
0,0,0,0,0.27047266666666664
0,0,0,0,0.17589646666666667
0,0,0,0,0.2811536666666667
0,0,0,0,0.30106120000000003
0,0,0,0,0.23640646666666665
1,1,0,1,0.262455
0,0,0,0,0.19721973333333334
0,0,0,0,0.2550750666666667
0,0,0,1,0.321326
0,1,0,1,0.4776168666666667
0,0,0,0,0.28826253333333335
0,0,0,0,0.21299200000000001
0,0,0,1,0.2827867333333334
1,0,0,0,0.26037200000000005
0,1,0,1,0.38259620000000005
0,0,0,1,0.23838553333333334
0,0,0,1,0.2985732
0,0,0,0,0.28849140000000006
0,0,0,1,0.19729746666666667
0,0,0,0,0.21730753333333336
0,0,0,1,0.391
1,0,0,1,0.3731182666666667
0,0,0,0,0.18973646666666666
1,0,0,1,0.16532720000000004
1,0,0,1,0.399276
0,0,0,1,0.15644200000000003
0,0,0,1,0.27643006666666664
0,0,0,0,0.23699773333333335
0,0,0,0,0.18122793333333334
0,0,0,0,0.1833074
0,0,0,0,0.25346840000000004
1,0,0,0,0.26006300000000004
0,0,0,0,0.1535448
1,1,0,2,0.5252832666666667
1,0,0,2,0.3119256666666667
1,0,0,1,0.1323900666666667
0,0,0,1,0.32880840000000006
1,0,0,1,0.21777693333333337
0,1,0,2,0.37154753333333335
0,0,0,0,0.14542886666666666
0,0,0,1,0.32828393333333333
1,0,0,1,0.38023306666666673
0,0,0,0,0.12859513333333333
0,0,0,0,0.14899286666666667
1,0,0,0,0.2600799333333334
1,0,0,0,0.2046658
0,0,0,1,0.18645573333333335
0,0,0,0,0.2643187333333334
0,0,0,0,0.24919853333333336
0,0,0,0,0.1567430666666667
0,0,0,0,0.1622348
0,0,0,0,0.2503688666666667
0,0,0,0,0.06499306666666667
1,0,0,0,0.10523513333333334
1,0,0,1,0.23120006666666668
1,0,0,2,0.35523640000000006
0,0,0,0,0.16983833333333334
0,1,0,1,0.3931172666666667
1,0,0,1,0.3274377333333333
1,0,0,1,0.3187725333333334
1,1,0,2,0.5088026666666667
0,0,0,1,0.36270446666666667
1,0,0,1,0.38159946666666666
0,0,0,1,0.1368258
0,0,0,0,0.30019840000000003
0,0,0,0,0.2601603333333334
0,0,0,0,0.16775600000000002
0,0,0,0,0.24351160000000005
0,0,0,0,0.23621440000000002
0,0,0,1,0.18444026666666669
0,0,0,0,0.23964926666666667
0,1,0,1,0.36115833333333336
0,0,0,1,0.32434320000000005
1,0,0,2,0.2745262666666667
1,1,0,1,0.4293405333333334
0,0,0,1,0.313463
1,0,0,2,0.33448520000000004
1,0,0,1,0.4069008666666667
1,0,0,0,0.18062246666666665
1,1,0,2,0.36333280000000007
0,0,0,0,0.28486526666666667
0,0,0,1,0.22462513333333334
0,0,0,2,0.25376033333333337
1,0,0,1,0.2209056
0,0,0,1,0.34228253333333336
1,0,0,0,0.26490786666666666
1,0,0,0,0.1880988666666667
0,0,0,0,0.22090733333333334
1,0,0,0,0.12691786666666666
1,0,0,1,0.17291026666666667
1,1,0,1,0.3818528666666667
1,0,0,1,0.33899166666666675
0,0,0,1,0.23041733333333336
0,0,0,0,0.11848253333333336
0,0,0,0,0.24860613333333337
1,0,0,2,0.44482886666666666
1,0,0,0,0.21910133333333334
0,0,0,1,0.1161894
0,1,0,1,0.2566300666666667
1,0,0,0,0.26430926666666665
1,0,0,2,0.3146820666666667
1,0,0,1,0.22145346666666665
0,0,0,0,0.14638033333333336
1,0,0,2,0.3442332000000001
1,0,0,0,0.227011
1,0,0,1,0.32750593333333333
0,0,0,1,0.2930201333333333
0,0,0,0,0.3251034666666667
1,0,0,0,0.09971733333333332
0,0,0,1,0.2566372
0,0,0,0,0.11001340000000001
0,0,0,0,0.11321746666666666
0,0,0,1,0.2754224666666667
0,1,0,1,0.3261786666666667
0,0,0,0,0.23142573333333333
0,0,0,0,0.2745650666666667
1,0,0,2,0.36078020000000005
1,0,0,1,0.3543833333333334
0,0,0,0,0.123879
0,0,0,0,0.14283520000000002
1,0,0,1,0.4082176
1,0,0,2,0.3491716
1,0,0,2,0.2821455333333334
0,0,0,1,0.2822440666666667
1,0,0,0,0.19363593333333334
1,0,0,2,0.267212
0,0,0,1,0.15820626666666668
0,0,0,0,0.07185953333333334
1,0,0,1,0.24796126666666662
0,0,0,0,0.2240784
0,0,0,1,0.3436962666666667
1,0,0,0,0.17724573333333335
0,0,0,0,0.22498933333333335
1,0,0,1,0.152509
0,0,0,0,0.21112673333333332
0,0,0,0,0.2771576666666667
0,1,0,1,0.27067066666666667
1,0,0,0,0.08594966666666667
0,0,0,1,0.37883340000000004
0,1,0,1,0.3609371333333334
0,0,0,0,0.14391973333333336
0,0,0,0,0.21488219999999997
0,0,0,1,0.21056833333333336
0,0,0,1,0.21597733333333335
0,1,0,2,0.4065126
0,0,0,1,0.15336253333333333
0,0,0,0,0.27446146666666665
0,0,0,1,0.25263886666666663
0,1,0,2,0.4098859333333333
1,0,0,1,0.33922773333333334
1,0,0,1,0.4915775333333333
0,0,0,0,0.13782086666666665
0,0,0,0,0.12556333333333336
0,0,0,0,0.19969600000000004
1,0,0,1,0.3744514666666667
1,0,0,0,0.2196034
1,0,0,0,0.3263642
1,1,0,1,0.49555840000000007
1,0,0,1,0.311238
0,0,0,0,0.09477513333333334
0,0,0,0,0.34144233333333335
1,0,0,2,0.2318422
0,0,0,1,0.15920646666666669
0,0,0,0,0.3053214
1,0,0,2,0.2642600666666667
0,0,0,0,0.2591584
1,1,0,1,0.3172010666666667
0,0,0,1,0.20375226666666668
0,0,0,1,0.1672414
1,1,0,2,0.40429573333333335
0,0,0,0,0.1862954
0,1,0,1,0.3440424666666667
1,0,0,1,0.17624233333333333
0,0,0,0,0.2678935333333334
0,0,0,0,0.1852949333333333
0,0,0,0,0.13886700000000002
0,0,0,1,0.2907484
0,0,0,0,0.18335633333333334
0,0,0,0,0.2990240666666667
0,0,0,0,0.36605773333333336
0,0,0,1,0.2962013333333333
0,0,0,0,0.3213819333333333
0,0,0,0,0.11833379999999999
0,0,0,0,0.295644
0,0,0,0,0.11223246666666667
0,0,0,1,0.22551179999999998
0,0,0,0,0.17407533333333336
0,0,0,1,0.33501660000000005
0,0,0,0,0.18379966666666667
1,0,0,0,0.2373525333333333
0,0,0,0,0.11175193333333333
0,0,0,1,0.15002846666666667
1,0,0,0,0.08666686666666668
0,0,0,1,0.24207373333333335
1,0,0,2,0.17515993333333335
1,0,0,1,0.28007186666666667
1,0,0,2,0.3236248666666667
0,0,0,1,0.1318196
1,0,0,1,0.39598153333333336
0,0,0,1,0.204911
1,1,0,2,0.30779133333333336
0,0,0,0,0.23632786666666666
1,0,0,0,0.23659766666666668
1,0,0,1,0.34870406666666665
0,0,0,0,0.12756233333333333
1,0,0,1,0.2500638666666667
1,0,0,1,0.32628293333333336
1,0,0,0,0.24772333333333335
1,1,0,3,0.45993520000000004
0,0,0,0,0.18995186666666666
1,0,0,0,0.36672393333333336
0,0,0,1,0.19157980000000002
0,1,0,1,0.40159686666666666
0,0,0,0,0.2296002
1,0,0,2,0.2960788666666667
1,0,0,2,0.3581495333333334
1,1,0,1,0.3840811333333333
0,0,0,0,0.3089328
0,0,0,1,0.16790440000000004
0,1,0,2,0.2500616666666667
0,1,0,1,0.49194573333333336
0,1,0,1,0.3757496
0,0,0,0,0.22914993333333333
0,0,0,0,0.14647386666666667
0,0,0,0,0.17693073333333334
1,0,0,2,0.19374740000000001
0,0,0,0,0.21243166666666669
0,0,0,0,0.32196640000000004
0,0,0,0,0.23375753333333335
0,0,0,0,0.19965220000000003
0,0,0,1,0.1810852666666667
0,0,0,0,0.19305046666666667
0,1,0,1,0.5230313333333334
1,0,0,0,0.3241874666666667
0,0,0,0,0.27287833333333333
0,0,0,0,0.13692426666666668
0,0,0,0,0.15591486666666665
1,0,0,0,0.049842333333333336
0,0,0,1,0.22261940000000002
0,0,0,1,0.23980806666666665
0,1,0,1,0.5062789333333334
0,0,0,0,0.12894366666666668
0,0,0,1,0.14029
0,0,0,1,0.22866473333333337
0,0,0,1,0.29216233333333336
1,0,0,1,0.21924306666666665
0,0,0,1,0.21132053333333334
0,0,0,1,0.2109540666666667
0,0,0,1,0.3829963333333333
0,0,0,0,0.23224173333333337
1,0,0,2,0.3030375333333334
0,0,0,0,0.1851148
0,0,0,0,0.17355860000000004
0,0,0,1,0.21117113333333334
0,0,0,0,0.1815234666666667
1,0,0,1,0.18960993333333337
0,1,0,1,0.3848268
0,1,0,2,0.48698386666666665
0,0,0,2,0.2148826666666667
1,0,0,2,0.35148080000000004
0,1,0,2,0.41885486666666666
0,0,0,1,0.2601172
0,1,0,1,0.2657848
0,0,0,1,0.25980733333333333
0,0,0,0,0.17913153333333334
0,0,0,0,0.19739613333333333
0,0,0,0,0.09291746666666666
1,0,0,2,0.34095053333333336
0,0,0,0,0.21772133333333332
0,1,0,1,0.24052659999999998
0,1,0,2,0.5036289333333334
0,0,0,1,0.29407240000000007
0,0,0,1,0.25209526666666665
1,0,0,0,0.40016300000000005
0,0,0,0,0.2660131333333333
0,0,0,1,0.3376664
0,0,0,1,0.32337573333333336
0,1,0,1,0.25873640000000003
1,0,0,0,0.21624493333333336
1,0,0,1,0.2682740666666667
0,0,0,1,0.16606900000000002
0,0,0,0,0.31534333333333336
0,0,0,0,0.2658288
0,0,0,0,0.267166
1,0,0,0,0.13593766666666668
0,1,0,2,0.3984084666666666
0,0,0,0,0.15482420000000002
0,0,0,0,0.28247253333333333
0,0,0,0,0.33575240000000006
0,0,0,0,0.07660320000000001
0,0,0,0,0.11793033333333336
0,0,0,0,0.2163628666666667
1,0,0,0,0.12591766666666668
0,1,0,1,0.42449146666666665
0,1,0,2,0.2928711333333333
1,0,0,1,0.3284240666666667
1,0,0,2,0.3291864666666667
1,0,0,1,0.35837846666666673
0,0,0,0,0.19672653333333334
0,0,0,0,0.21132113333333336
0,0,0,0,0.1867670666666667
0,0,0,1,0.27391319999999997
0,0,0,0,0.1021566
1,0,0,0,0.19006873333333335
1,0,0,1,0.2654208666666667
0,0,0,1,0.2712764
1,0,0,1,0.34366873333333336
1,0,0,1,0.3059728666666667
0,1,0,2,0.38677726666666673
1,0,0,3,0.4159158666666667
0,0,0,1,0.21336680000000002
0,0,0,0,0.1894676
0,0,0,0,0.2812736666666667
0,0,0,0,0.20004
0,0,0,0,0.3216770666666667
0,0,0,0,0.3595814666666666
0,0,0,1,0.3140891333333334
0,0,0,0,0.24247446666666667
1,0,0,0,0.275436
1,0,0,2,0.3555452666666667
0,1,0,1,0.31289873333333335
1,1,0,2,0.4203172666666667
1,0,0,2,0.4295316666666667
0,0,0,0,0.24296333333333336
0,0,0,0,0.2577950666666667
0,1,0,1,0.3111062
0,0,0,0,0.07832739999999999
0,1,0,1,0.3160618
0,0,0,0,0.20311953333333332
0,0,0,0,0.2241036666666667
0,0,0,0,0.13256073333333335
1,0,0,1,0.3544002666666667
0,0,0,0,0.3269516
0,0,0,0,0.20345660000000002
0,0,0,0,0.2561916
0,0,0,0,0.15849126666666669
1,1,0,2,0.41374220000000006
1,0,0,2,0.2925796666666667
0,0,0,1,0.14914173333333333
0,0,0,0,0.15871053333333335
0,0,0,1,0.22761646666666666
0,0,0,0,0.16742126666666668
0,0,0,0,0.2784360666666667
